Id,Source,Target,Type
110,dfc41d1140421f31b6f396ce835e5143,009bed28a4f130f3c84a64c4c94cd8c9,directed
111,dfc41d1140421f31b6f396ce835e5143,26a6688bc74fcf549231191d304671f9,directed
112,dfc41d1140421f31b6f396ce835e5143,c31dc77d8d83d815fa2aa13cf0b0dbba,directed
113,dfc41d1140421f31b6f396ce835e5143,0f71f2223176f41e121074c6c407aa58,directed
114,dfc41d1140421f31b6f396ce835e5143,987b1bd7a784e97c73a6529265eca1a6,directed
115,dfc41d1140421f31b6f396ce835e5143,1a60bb34e22c9704db82cd0d8e084bfb,directed
116,dfc41d1140421f31b6f396ce835e5143,11b1c0aae16951ac19f7bc739eff039c,directed
117,dfc41d1140421f31b6f396ce835e5143,5c3a5867257768c6476ee89b529c181f,directed
118,dfc41d1140421f31b6f396ce835e5143,b11dd2e63ee0a5b4ec484ff3ba220ace,directed
119,dfc41d1140421f31b6f396ce835e5143,cc6a8d622a40b5dd6f95d7019b38f3a6,directed
120,dfc41d1140421f31b6f396ce835e5143,6bb3e28a7b951ec6ee7c0711847b0f5b,directed
121,dfc41d1140421f31b6f396ce835e5143,fb58be5585a01e7eed4d35b3ec32468b,directed
122,dfc41d1140421f31b6f396ce835e5143,4cda9f55d118207ac984958ed983f702,directed
123,dfc41d1140421f31b6f396ce835e5143,909f98db88b4da801871c50e17196768,directed
124,dfc41d1140421f31b6f396ce835e5143,ed0e58c2593e9782ab6bef0a9c937b24,directed
125,dfc41d1140421f31b6f396ce835e5143,66859b51d093fd69d4b3d6cbb4880f17,directed
126,dfc41d1140421f31b6f396ce835e5143,c43d1086eb58a4b94038ed37758e5859,directed
127,dfc41d1140421f31b6f396ce835e5143,f4f611456662849be13dba1141ffec1b,directed
128,dfc41d1140421f31b6f396ce835e5143,a6831c6daab59b2991e1c1376840002d,directed
129,dfc41d1140421f31b6f396ce835e5143,f7e1ad6c973c4bdac0ff47a2bf7ad33c,directed
130,dfc41d1140421f31b6f396ce835e5143,4f49fc0435d83f76d6795c57522a1cdf,directed
131,dfc41d1140421f31b6f396ce835e5143,26c0b176c631aca54b9c44d82b22f448,directed
132,dfc41d1140421f31b6f396ce835e5143,869c322992ffacd7ae7ba6e9f2c1ca05,directed
133,dfc41d1140421f31b6f396ce835e5143,4207fd7e52952a8540c8c23455ccb853,directed
134,dfc41d1140421f31b6f396ce835e5143,50221d8abbe316da150aa3dc7b041f52,directed
135,dfc41d1140421f31b6f396ce835e5143,c0a5a1667eb461446be1185ebacb10b5,directed
136,dfc41d1140421f31b6f396ce835e5143,dfb8d3672b0efa17ffdb8a4403b9a213,directed
137,dfc41d1140421f31b6f396ce835e5143,81ce7f3cac7a58e39a205121af535af8,directed
138,dfc41d1140421f31b6f396ce835e5143,23ca86884839ac32ec7995c37f10c5d3,directed
139,dfc41d1140421f31b6f396ce835e5143,0c2e81053e376c4fc91b3ff0a5368c1e,directed
140,dfc41d1140421f31b6f396ce835e5143,8172d2b25e816a970946a63add7c06cf,directed
141,dfc41d1140421f31b6f396ce835e5143,8272f55e11405383ed9260df3f9aacb7,directed
142,dfc41d1140421f31b6f396ce835e5143,1d76e40825bcad01b254893fe9bfa558,directed
143,dfc41d1140421f31b6f396ce835e5143,cd4a6aa17b6847f283b4326ce306d505,directed
144,dfc41d1140421f31b6f396ce835e5143,4ac2aa45b6ccc0e28ec1c5a418dba892,directed
145,dfc41d1140421f31b6f396ce835e5143,63c1580a02f955348eac0a47f628aa08,directed
146,dfc41d1140421f31b6f396ce835e5143,ee289376a9c48ed8aa9f0d8264e0b82f,directed
147,dfc41d1140421f31b6f396ce835e5143,b3e182509d66e543a84972aa62da7af1,directed
148,dfc41d1140421f31b6f396ce835e5143,47f4f9f0fea1a010ef1aee9602427be8,directed
149,dfc41d1140421f31b6f396ce835e5143,4302f111f262d18f32b42f60299dec33,directed
150,dfc41d1140421f31b6f396ce835e5143,1a9bcfa66a643fa064643fb67517632b,directed
151,dfc41d1140421f31b6f396ce835e5143,489ed043ce3be3e65ba4aadd8f4aac6f,directed
152,dfc41d1140421f31b6f396ce835e5143,45a632de61ab4dd063e2dc7a67533a38,directed
153,dfc41d1140421f31b6f396ce835e5143,ef838c442f137b0096aa0b02400e9329,directed
154,dfc41d1140421f31b6f396ce835e5143,2ed9e7612127706dbcdf676ae8b38f74,directed
155,dfc41d1140421f31b6f396ce835e5143,7d6a49b140baeb53cc9558f87cac2c5b,directed
156,dfc41d1140421f31b6f396ce835e5143,6b0c4e849d2bf784deb2953cbb9d87ab,directed
157,dfc41d1140421f31b6f396ce835e5143,9f429ee8458e5fa72410a636fb842499,directed
158,dfc41d1140421f31b6f396ce835e5143,7a62f6e4fc0611e8a24355f4564fcc81,directed
159,dfc41d1140421f31b6f396ce835e5143,e205655ff7b64876fd05c5d789f161ca,directed
160,dfc41d1140421f31b6f396ce835e5143,7aa7ebb60068b9f441e412b9eaee6aed,directed
161,dfc41d1140421f31b6f396ce835e5143,a3df2842f923676652da2add52560ccf,directed
162,dfc41d1140421f31b6f396ce835e5143,fe2889c416962e5883e418bb5eb4fdd1,directed
163,dfc41d1140421f31b6f396ce835e5143,cfd472b284872cb5bd6ea7ac817f2f1f,directed
164,dfc41d1140421f31b6f396ce835e5143,621e6ee574a430b3b2c98db7af4b741f,directed
165,dfc41d1140421f31b6f396ce835e5143,85c916465ca0fc115075cec38b1dd3ef,directed
166,dfc41d1140421f31b6f396ce835e5143,4f4678912a2b27576ec6360eac08c9a4,directed
167,ef838c442f137b0096aa0b02400e9329,001448573fecb11468ed26c5d68e799e,directed
168,ef838c442f137b0096aa0b02400e9329,971ac7c0d6473ac46033c32ad7a97693,directed
169,ef838c442f137b0096aa0b02400e9329,8b1b76f3c7d744d45cdbd47ac125f0ed,directed
170,ef838c442f137b0096aa0b02400e9329,8af909a2c667c3bea2ebc807512bc328,directed
171,ef838c442f137b0096aa0b02400e9329,0c2e81053e376c4fc91b3ff0a5368c1e,directed
172,ef838c442f137b0096aa0b02400e9329,3a563a971a621f9ce5990438e364c2fd,directed
173,ef838c442f137b0096aa0b02400e9329,fb9975f6e51ece4a43c7c835c6806472,directed
174,ef838c442f137b0096aa0b02400e9329,23b0253031c49bd09fde9d32da70a6c4,directed
175,ef838c442f137b0096aa0b02400e9329,d43e65921b3e9c9dc58957073eff632d,directed
176,ef838c442f137b0096aa0b02400e9329,79546697ef6a59fce10b3f0db06872ac,directed
177,ef838c442f137b0096aa0b02400e9329,1aedcd60a3f91142c17e19bdbffb1e67,directed
178,ef838c442f137b0096aa0b02400e9329,b01afdef1f5943cdb4cb593b8975d31a,directed
179,ef838c442f137b0096aa0b02400e9329,194522bf1c97267a1039b1a21b3f59db,directed
180,ef838c442f137b0096aa0b02400e9329,cbf3dd7b41988dd6cdd16571b7ed992b,directed
181,ef838c442f137b0096aa0b02400e9329,b035f342d2e881bfd09fbb5604fbeefc,directed
182,ef838c442f137b0096aa0b02400e9329,339573113f49469b84c75d18e7cd2b5c,directed
183,ef838c442f137b0096aa0b02400e9329,203238acbbe43266d7e9a4065ce93332,directed
184,ef838c442f137b0096aa0b02400e9329,187a55029cc84cc4a7ee675bb1ac1334,directed
185,ef838c442f137b0096aa0b02400e9329,f15bf3d8c04329d56d24ce135ed6f79f,directed
186,ef838c442f137b0096aa0b02400e9329,e334ce188da13c28e294019e62f43aa0,directed
187,ef838c442f137b0096aa0b02400e9329,f91900bae25ae63e1f627128cd1fef28,directed
188,ef838c442f137b0096aa0b02400e9329,5bce42ffc6da2ee653d991ef976235c6,directed
189,ef838c442f137b0096aa0b02400e9329,20fe3e8404a27b9056daedba8ddda213,directed
190,ef838c442f137b0096aa0b02400e9329,c83f1fb14b16c1b927d5b773c9c41ed4,directed
191,ef838c442f137b0096aa0b02400e9329,d930824a645f13daf7d375c498da13da,directed
192,ef838c442f137b0096aa0b02400e9329,66859b51d093fd69d4b3d6cbb4880f17,directed
193,ef838c442f137b0096aa0b02400e9329,43fb0dc7bada59a6ee24bcf9a15417e2,directed
194,ef838c442f137b0096aa0b02400e9329,964217762a7782a4e1560ab9632eb44c,directed
195,ef838c442f137b0096aa0b02400e9329,2281b339b50b60748f2de301a351479d,directed
196,ef838c442f137b0096aa0b02400e9329,fb58be5585a01e7eed4d35b3ec32468b,directed
197,ef838c442f137b0096aa0b02400e9329,b632aabc29094dd9ee4401b31b8e54aa,directed
198,ef838c442f137b0096aa0b02400e9329,f8c2e8ce429a37c14c499eaa40303547,directed
199,ef838c442f137b0096aa0b02400e9329,e310f4b5c8c27bce752e049709ecc688,directed
200,ef838c442f137b0096aa0b02400e9329,093f17f20c1b949a7c597bbf7d118003,directed
201,ef838c442f137b0096aa0b02400e9329,f614457de224a2ec0cea5e9434e52b63,directed
202,ef838c442f137b0096aa0b02400e9329,b3e182509d66e543a84972aa62da7af1,directed
203,ef838c442f137b0096aa0b02400e9329,1149f3b6c40eac72cf2b06b9798878dd,directed
204,ef838c442f137b0096aa0b02400e9329,bd38e62948289423f235207babfd1d6c,directed
205,ef838c442f137b0096aa0b02400e9329,7d6a49b140baeb53cc9558f87cac2c5b,directed
206,ef838c442f137b0096aa0b02400e9329,bcbcf3c2c103d8dfe7fd75249d777e1a,directed
207,ef838c442f137b0096aa0b02400e9329,4159c99f6c4127de1cd2a09f83efebbe,directed
208,ef838c442f137b0096aa0b02400e9329,136e4068df61113b40cd8707ff4f98ec,directed
209,ef838c442f137b0096aa0b02400e9329,37a4380592ffee3075c31a95611c29e5,directed
210,ef838c442f137b0096aa0b02400e9329,b9a22cbabc083bbe40b09eed57ed21b3,directed
211,ef838c442f137b0096aa0b02400e9329,009bed28a4f130f3c84a64c4c94cd8c9,directed
212,ef838c442f137b0096aa0b02400e9329,45c76215779087a9f71bb5549f315b08,directed
213,ef838c442f137b0096aa0b02400e9329,226c5b3c9e26c75f073ad98a3e08a21a,directed
214,ef838c442f137b0096aa0b02400e9329,2ed9e7612127706dbcdf676ae8b38f74,directed
215,ef838c442f137b0096aa0b02400e9329,fab78717ef44f3b9c1fb3a21f01fe1f9,directed
216,ef838c442f137b0096aa0b02400e9329,399b77d3974b34711a6bed5ca738619c,directed
217,ef838c442f137b0096aa0b02400e9329,7ac650e27a06b76e4143b8e4a947b565,directed
218,ef838c442f137b0096aa0b02400e9329,921c8421cabaa53a4089607d4f72edfd,directed
219,ef838c442f137b0096aa0b02400e9329,1d76e40825bcad01b254893fe9bfa558,directed
